,provincia,media_tmed,media_prec,media_sol,media_tmin,media_tmax,mes
0,A CORUÑA,16.305809128630706,1.3426778242677824,7.578472222222222,12.051867219917012,20.55643153526971,mayo
1,ALBACETE,18.918548387096774,0.4479674796747968,11.362499999999999,11.329032258064515,26.50725806451613,mayo
2,ALICANTE,20.262727272727272,0.9190082644628099,11.537974683544304,13.944545454545455,26.575454545454548,mayo
3,ALMERIA,20.39448275862069,1.4411347517730495,11.187096774193549,15.505517241379312,25.275172413793104,mayo
4,ARABA/ALAVA,15.95483870967742,0.3898305084745763,8.048387096774194,8.641935483870967,23.2758064516129,mayo
5,ASTURIAS,15.094395280235988,1.0626543209876544,6.226106194690265,11.385840707964602,18.799705014749264,mayo
6,AVILA,17.269767441860466,0.6906976744186046,10.432258064516128,10.61111111111111,24.016279069767442,mayo
7,BADAJOZ,21.605913978494623,0.21827956989247313,10.98562091503268,13.473118279569892,29.74516129032258,mayo
8,BARCELONA,20.10986842105263,0.8155844155844155,9.852173913043478,15.009868421052632,25.20328947368421,mayo
9,BIZKAIA,16.894897959183673,0.8658536585365854,6.300000000000001,12.403061224489797,21.397959183673468,mayo
10,BURGOS,15.418181818181818,0.5519999999999999,8.542499999999999,7.7155844155844155,23.118181818181817,mayo
11,CACERES,21.222727272727273,0.07171052631578947,10.469565217391304,13.783766233766233,28.649350649350648,mayo
12,CADIZ,20.844186046511627,0.2696261682242991,11.203225806451613,15.666976744186046,26.022790697674417,mayo
13,CANTABRIA,15.771428571428572,0.7047846889952154,7.291397849462366,11.329032258064517,20.216129032258063,mayo
14,CASTELLON,16.8752688172043,3.171774193548387,10.20483870967742,11.496774193548388,22.249462365591395,mayo
15,CIUDAD REAL,20.249032258064517,0.2727272727272727,11.046666666666665,12.055483870967741,28.438709677419354,mayo
16,CORDOBA,21.15241935483871,0.6593495934959349,12.120000000000001,13.356451612903227,28.950806451612905,mayo
17,CUENCA,18.927419354838708,0.14833333333333334,8.453333333333333,10.649999999999999,27.201612903225808,mayo
18,GIPUZKOA,17.21344086021505,1.2524590163934428,6.37741935483871,12.709677419354838,21.723655913978494,mayo
19,GIRONA,16.924999999999997,1.4360655737704917,9.329508196721312,9.70483870967742,24.138709677419353,mayo
20,GRANADA,20.279838709677417,0.3418032786885246,10.993548387096775,11.416935483870969,29.15241935483871,mayo
21,GUADALAJARA,17.392537313432836,0.6153846153846154,10.502985074626867,9.025373134328358,25.761194029850746,mayo
22,HUELVA,20.86935483870968,0.23658536585365855,11.651612903225805,14.666935483870969,27.073387096774194,mayo
23,HUESCA,17.46209677419355,0.991869918699187,8.788172043010752,10.201612903225806,24.73467741935484,mayo
24,ILLES BALEARS,19.77953795379538,1.0993288590604027,10.086486486486486,14.673927392739273,24.881518151815182,mayo
25,JAEN,21.785806451612903,0.35290322580645156,10.33695652173913,14.260000000000002,29.311612903225807,mayo
26,LA RIOJA,18.932258064516127,0.4862068965517241,9.674193548387096,11.570967741935483,26.27741935483871,mayo
27,LAS PALMAS,21.662857142857142,0.02616822429906542,10.455056179775282,18.41761904761905,24.91,mayo
28,LEON,14.970161290322581,0.8511111111111112,9.118279569892474,7.581451612903226,22.362903225806452,mayo
29,LLEIDA,18.15806451612903,1.1808333333333332,11.068965517241379,10.378225806451614,25.938709677419357,mayo
30,LUGO,15.638709677419355,0.9612903225806452,7.39,9.258064516129032,22.01290322580645,mayo
31,MADRID,18.0882005899705,0.3870056497175141,10.596774193548388,11.156637168141593,25.04264705882353,mayo
32,MALAGA,20.9247311827957,0.3618279569892473,9.71774193548387,16.148924731182795,25.703763440860214,mayo
33,MURCIA,20.632686084142396,1.1119354838709676,11.332093023255814,14.038187702265374,27.244516129032256,mayo
34,NAVARRA,18.329032258064515,0.41168831168831166,8.225806451612904,11.33741935483871,25.32774193548387,mayo
35,OURENSE,16.97983870967742,0.5645161290322581,7.583870967741936,8.871774193548386,25.09758064516129,mayo
36,PALENCIA,15.260215053763442,0.5666666666666667,8.370967741935484,7.173118279569893,23.33978494623656,mayo
37,PONTEVEDRA,17.779032258064515,1.7262295081967212,8.065454545454546,12.293548387096775,23.26290322580645,mayo
38,SALAMANCA,16.576129032258066,0.18636363636363637,9.236290322580645,9.262580645161291,23.891612903225806,mayo
39,SEGOVIA,14.76774193548387,0.7898305084745763,9.785483870967743,9.141935483870967,20.398387096774194,mayo
40,SEVILLA,21.577272727272728,0.30723684210526314,11.029032258064515,13.534415584415585,29.62012987012987,mayo
41,SORIA,15.954838709677418,0.5103448275862069,9.706451612903225,8.680645161290323,23.241935483870968,mayo
42,STA. CRUZ DE TENERIFE,20.359477124183005,0.06930693069306931,9.669354838709678,16.89248366013072,23.820261437908496,mayo
43,TARRAGONA,20.66774193548387,1.0241935483870968,10.651785714285714,14.079032258064515,27.25483870967742,mayo
44,TERUEL,18.554032258064513,1.082258064516129,10.310869565217391,10.46774193548387,26.64032258064516,mayo
45,TOLEDO,20.6508064516129,0.19999999999999998,11.686885245901639,12.511290322580646,28.800806451612903,mayo
46,VALENCIA,20.124615384615385,3.9610837438423645,10.848387096774195,14.008717948717948,26.23641025641026,mayo
47,VALLADOLID,16.96451612903226,0.24166666666666667,9.63225806451613,9.246774193548386,24.682258064516127,mayo
48,ZAMORA,17.150537634408604,0.5741935483870968,9.179347826086957,9.009677419354839,25.301075268817204,mayo
49,ZARAGOZA,19.493548387096773,0.7032679738562091,10.296666666666665,12.254838709677419,26.727096774193548,mayo
